Date,Time,Activity
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-07,5,AtHome_Awake__PM
2022-10-08,5,Transport_Awake__AM
2022-10-08,5,Transport_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,Transport_PrepareToSleep__AM
2022-10-08,5,Transport_PrepareToSleep__AM
2022-10-08,5,AtHome_PrepareToSleep__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,AtHome_Sleeping__AM
2022-10-08,5,Transport_Awake__AM
2022-10-08,5,Transport_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,AtRestaurant_Awake__AM
2022-10-08,5,Transport_Awake__AM
2022-10-08,5,Transport_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__AM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,AtRestaurant_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,Transport_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-08,5,AtHome_Awake__PM
2022-10-09,5,AtHome_Awake__AM
2022-10-09,5,AtHome_Awake__AM
2022-10-09,5,AtHome_Awake__AM
2022-10-09,5,AtHome_Awake__AM
2022-10-09,5,AtHome_Awake__AM
2022-10-09,5,AtHome_Awake__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
2022-10-09,5,AtHome_Sleeping__AM
